SITECODE,SITENAME,Aire_km2,Couches
FR9102008,Valdonnez,50.003080232746676,ZSC
FR9102009,Pins de Salzmann du Conflent,9.983227138170484,ZSC
FR9301502,Steppique Durancien et Queyrassin,196.58335139836862,ZSC
FR9301509,Piolit - Pic de Chabrières,15.958851789581955,ZSC
FR9301514,Ceüse - montagne d'Aujour - Pic de Crigne - montagne de Saint-Genis,70.48237659432185,ZSC
FR9301523,Bois de Morgon - Forêt de Boscodon - Bragousse,25.167482840794012,ZSC
FR9301525,Coste Plane - Champerous,15.077595605058312,ZSC
FR9301533,L'Asse,218.43579580643535,ZSC
FR9301535,Montagne de Val-Haut - Clues de Barles - Clues de Verdaches,131.97531104661857,ZSC
FR9301537,Montagne de Lure,49.41418221907163,ZSC
FR9301540,Gorges de Trévans - Montdenier - Mourre de Chanier,88.08078535425726,ZSC
FR9301542,Adrets de Montjustin - les Craux - rochers et crêtes de Volx,35.77835372071183,ZSC
FR9301545,Venterol - Piégut - Grand Vallon,42.54950837114159,ZSC
FR9301546,Lac Saint-Léger,0.05254092191260212,ZSC
FR9301547,Grand Coyer,62.33171694952234,ZSC
FR9301572,Dôme de Biot,1.6981098600006843,ZSC
FR9301573,Baie et cap d'Antibes - îles de Lerins,135.97694402878824,ZSC
FR9301574,Gorges de la Siagne,49.2568365449169,ZSC
FR9301577,L'Ouvèze et le Toulourenc,12.44585604940341,ZSC
FR9301580,Mont Ventoux,31.337152583833305,ZSC
FR9301582,Rochers et combes des monts de Vaucluse,17.341530773540786,ZSC
FR9301583,Ocres de Roussillon et de Gignac - Marnes de Perreal,13.062028193210928,ZSC
FR9301585,Massif du Luberon,213.19356681222646,ZSC
FR9301587,Le Calavon et l'Encrème,9.66139251758598,ZSC
FR9301590,Le Rhône aval,125.79291585725025,ZSC
FR9301596,Marais de la vallée des Baux et marais d'Arles,110.61057045303247,ZSC
FR9301601,Côte bleue - chaîne de l'Estaque,55.52721800053584,ZSC
FR9301602,Calanques et îles marseillaises - Cap Canaille et massif du Grand Caunet,500.147403719704,ZSC
FR9301603,Chaîne de l'Etoile- massif du Garlaban,100.44457117157539,ZSC
FR9301605,Montagne Sainte Victoire,327.59359441772256,ZSC
FR9301609,La Pointe Fauconnière,7.663512005346449,ZSC
FR9301610,Cap Sicie - Six Fours,13.361818332115746,ZSC
FR9301613,Rade d'Hyères,488.6663740022001,ZSC
FR9301615,Basses gorges du Verdon,12.765980265776777,ZSC
FR9301616,Grand canyon du Verdon - plateau de la Palud,97.98104912569003,ZSC
FR9301617,Montagne de Malay,12.812436457801502,ZSC
FR9301618,Sources et tufs du Haut Var,55.9932956988098,ZSC
FR9301621,Marais de Gavoti - lac de Bonne Cougne - lac Redon,0.8332709337674291,ZSC
FR9301624,Corniche Varoise,289.9544281619449,ZSC
FR9301626,Val d'Argens,122.19445361344718,ZSC
FR9301628,Esterel,150.8812313013248,ZSC
FR9301996,Cap Ferrat,89.58641507927676,ZSC
FR9301997,Embiez - cap Sicie,123.79785784062265,ZSC
FR9301998,Baie de la Ciotat,17.5513219862368,ZSC
FR9301999,Côte Bleue Marine,188.87040567144095,ZSC
FR9302001,Lagune du Brusc,5.053107221089279,ZSC
FR9302002,Montagne de Seymuit - Crête de la Scie,14.008045348316132,ZSC
FR9302003,Gorges de la Nesque,12.302687904105678,ZSC
FR9302007,Valensole,447.12170863897035,ZSC
FR9302008,Vachères,145.75559850672866,ZSC
FR9400569,"Crêtes du Cap corse, vallon de Sisco",0.09191076215861965,ZSC
FR9400570,Agriates,297.334605251038,ZSC
FR9400571,Étang de Biguglia,19.843052053620763,ZSC
FR9400572,Mucchiatana,2.702354578958045,ZSC
FR9400573,Massif du San Pedrone (Castagniccia),7.343016558636071,ZSC
FR9400574,Porto/Scandola/Revellata/Calvi/Calanches de Piana (zone terrestre et marine),503.5396591823082,ZSC
FR9400575,Caporalino Monte Sant Angelo di Lano-Pianu Maggiore,11.480937600867392,ZSC
FR9400576,Massif montagneux du Cinto,138.5079850749776,ZSC
FR9400577,Rivière et vallée du Fango,190.2565332687273,ZSC
FR9400578,Massif du Rotondo,153.51300565266214,ZSC
FR9400579,Monte d'Oro / Vizzavona,25.63088222854061,ZSC
FR9400581,Étang de Palo et cordon dunaire,2.190172957234285,ZSC
FR9400582,Plateau du Coscione et massif de l'Incudine,112.79580467524616,ZSC
FR9400583,Forêt de l'Ospedale,7.364873691588041,ZSC
FR9400586,"Embouchure du Stabiaccu, Domaine Public Maritime et îlot Ziglione",1.9656236163341192,ZSC
FR9400587,Iles Cerbicale et frange littoral,37.1582301330798,ZSC
FR9400588,Suberaie de Ceccia/Porto-Vecchio,11.225684972216689,ZSC
FR9400590,"Tre Padule de Suartone, Rondinara",2.565716802755227,ZSC
FR9400591,Plateau de Pertusato/ Bonifacio et îles Lavezzi,61.02272200079374,ZSC
FR9400597,Défilé de l'Inzecca,1.7987918810094918,ZSC
FR9400598,Massif du Tenda et forêt de Stella,30.6444732337641,ZSC
FR9400599,Strettes de St Florent,1.8675270550577099,ZSC
FR9400600,Crêtes de Teghime-Poggio d'Oletta,2.590765579119941,ZSC
FR9400601,Aliso-Oletta,3.931841952951781,ZSC
FR9400602,Basse vallée du Tavignano,7.7110659542697695,ZSC
FR9400603,Rivière de la Solenzara,42.23191671071937,ZSC
FR9400604,Station d'Anchusa Crispa de Cannella,0.0073904378359494986,ZSC
FR9400608,Mares temporaires du terrain militaire de Frasselli/Bonifacio,1.1662759260260807,ZSC
FR9400609,"Iles et pointe Bruzzi, étangs de Chevanu et d'Arbitru",3.584089229909387,ZSC
FR9400610,"Embouchure du Taravo, plage de Tenutella et étang de Tanchiccia",1.2738375726081146,ZSC
FR9400611,Massif du Renoso,61.33256918838589,ZSC
FR9400612,Punta Calcina,0.07871850611809932,ZSC
FR9400614,Région de Furiani et monte Canarinco,0.022282697031745367,ZSC
FR9400615,"Delta de l'Oso, punta di Benedettu et Mura dell'Unda",1.1142063034202008,ZSC
FR9400617,Dunes de Prunete-Canniccia,0.20221785625658129,ZSC
FR9400618,Marais et tourbières du Valdo et de Baglietto,1.1089663309762616,ZSC
FR9400619,Campo dell'Oro (Ajaccio),0.3899680666253956,ZSC
FR9402002,Forêt Territoriale de Rospa-Sorba (partie sud-est),2.388714715262923,ZSC
FR9402003,Forêt territoriale du Fium'Orbu (partie sud-est),1.5495514884598056,ZSC
FR9402004,Chênaie verte et junipéraie de la Tartagine,5.148870486884833,ZSC
FR9402005,Chataîgneraies et ruiseaux de Castagniccia,2.6626372150614768,ZSC
FR9402006,Stations à choux insulaires de Barbaggio et Poggio d'Oletta,0.673375401713453,ZSC
FR9402007,Site à  Botrychium simple et châtaigneraies du Bozzio,18.4676979471789,ZSC
FR9402008,Lac de Créno,0.15400240072874768,ZSC
FR9402009,Mare temporaire de Musella/Bonifacio,0.1684847422330187,ZSC
FR9402010,"Baie de Stagnolu, golfu di Sognu, Golfe de Porto-Vecchio",20.686194681830358,ZSC
FR9402011,Anciennes galeries de mines de lozari/Belgodere(site à chauves-souris),0.1257767850099576,ZSC
FR9402012,Capo di feno,14.743454234899188,ZSC
FR9402013,Plateau du Cap Corse,1778.4659831472186,ZSC
FR9402014,Grand herbier de la côte orientale,429.7643924122361,ZSC
FR9402015,"Bouches de Bonifacio, Iles des Moines",943.7465750833843,ZSC
FR9402016,Pointe de Senetosa et prolongements,35.25996295993409,ZSC
FR9402017,Golfe d'Ajaccio,472.5758842675713,ZSC
FR9402018,"Cap rossu, Scandola, Pointe de la Reveletta, Canyon de Calvi",739.5606887836597,ZSC
FR3102005,Baie de Canche et couloir des trois estuaires,332.69028698146496,ZSC
FR9101355,Montagne de la Margeride,93.97024107134098,ZSC
FR2400525,Marais de Bordeaux et Mignerette,0.6290621840806929,ZSC
FR2502009,Anciennes mines de Barenton et de Bion,0.16514538424985806,ZSC
FR5202011,Estuaire de la Loire Nord,307.1369296216123,ZSC
FR8201712,Le Salève,44.26682591769625,ZSC
FR8201722,Zones humides du Bas Chablais,2.816897143511767,ZSC
FR8201724,Marais de Chilly et de Marival,0.38471369626873975,ZSC
FR8301012,Gorges du Haut-Cher,12.316760753139718,ZSC
FR8301040,Cézallier,21.70046507348531,ZSC
FR8301055,Massif cantalien,61.06555451585649,ZSC
FR8301068,Gorges de la Rhue,10.176439742267863,ZSC
FR8302018,Site de Salins,2.624440457370496,ZSC
FR8302019,Site de la Coste,0.8076248001850663,ZSC
FR3100504,Pelouses métallicoles de la plaine de la Scarpe,0.17349630462567298,ZSC
FR2400530,Coteaux calcaires ligériens entre Ouzouer-sur-Loire et Briare,0.10075530415094644,ZSC
FR8301052,Chaîne des Puys,20.37383836640271,ZSC
FR8301079,Sommets et versants orientaux de la Margeride,12.353509046894889,ZSC
FR8302017,Site de Palmont,2.8117749184998413,ZSC
FR2600970,Pelouses calcicoles et falaises des environs de Clamecy,5.317648550927254,ZSC
FR4301327,Étival - Assencière,16.404868110629668,ZSC
FR7300874,"Haute vallée du Lot entre Espalion et Saint-Laurent-d'Olt et gorges de la Truyère, basse vallée du Lot et le Goul",56.53509025599065,ZSC
FR7300913,Basse vallée du Célé,47.017005546616105,ZSC
FR7300953,Causse de Gaussou et sites proches,1.9815563627378143,ZSC
FR8301032,Zones alluviales de la confluence Dore-Allier,24.01176110977189,ZSC
FR8301044,Auzelles,0.1201510104622142,ZSC
FR8301059,Zones humides de la Planèze de Saint-Flour,22.760254520534676,ZSC
FR8301070,Sommets du nord Margeride,17.47551566673538,ZSC
FR8302010,Cavité minière de la Pause,2.615386072146832,ZSC
FR8302014,Site de Teissières,2.128480341901881,ZSC
FR8302015,Site des Grivaldes,5.095626410081744,ZSC
FR2400548,La Loire de Candes Saint Martin à Mosnes,55.55770099587977,ZSC
FR7300912,Moyenne vallée du Lot inférieure,25.537805377242314,ZSC
FR5402001,Carrière de l'Enfer,0.41039024810408853,ZSC
FR5402002,Carrière de Fief de Foye,0.16771451163650816,ZSC
FR2100310,Bois d'Humegnil-Epothemont,4.146325947787443,ZSC
FR2200346,Estuaires et littoral picards (baies de Somme et d'Authie),156.45739696270076,ZSC
FR2200401,Domaine de Verdilly,5.947972740239654,ZSC
FR2200391,Landes de Versigny,2.392695473436925,ZSC
FR2200362,Réseau de coteaux et vallée du bassin de la Selle,6.181847234813991,ZSC
FR2200359,Tourbières et marais de l'Avre,3.2178108414943107,ZSC
FR2200355,Basse vallée de la Somme de Pont-Rémy à Breilly,14.525339707183148,ZSC
FR5300030,"Rivière de Penerf, marais de Suscinio",49.11722199012298,ZSC
FR8301036,Vallées et côteaux thermophiles au nord de Clermont-Ferrand,2.3485602599577855,ZSC
FR8302002,Tourbiere du Haut-Livradois : complexe tourbeux de Virennes,1.4914115434873902,ZSC
FR4301321,Reculée des Planches-Près-Arbois,13.44274171705776,ZSC
FR4301348,Forêts et ruisseaux du Piemont vosgien dans le territoire de Belfort,46.98430961600108,ZSC
FR2300137,L'Yères,9.63432580307392,ZSC
FR9101489,Vallée de l'Orbieu,177.63799067116554,ZSC
FR9301506,Valgaudemar,99.46131230280263,ZSC
FR9301529,Dormillouse - Lavercq,63.830246926682015,ZSC
FR9301530,Cheval Blanc - Montagne de Boules - Barre des Dourbes,82.5780501748601,ZSC
FR9301549,Entraunes,197.51381456336105,ZSC
FR9301550,Sites à chauves-souris de la Haute Tinée,17.87367174899742,ZSC
FR9301554,Sites à chauves-souris - Castellet-les-Sausses et Gorges de Daluis,33.843989677075015,ZSC
FR9301569,Vallons obscurs de Nice et de Saint Blaise,4.524925131473843,ZSC
FR9301570,Préalpes de Grasse,181.91857029272518,ZSC
FR9301589,La Durance,159.20216744874455,ZSC
FR9301595,Crau centrale - Crau sèche,315.3756132407528,ZSC
FR9301608,Mont Caume - mont Faron - forêt domaniale des Morières,113.04027770379629,ZSC
FR9301620,Plaine de Vergelin - Fontigon - gorges de Châteaudouble - bois des Clappes,10.59222627499774,ZSC
FR4301313,Grandvaux,20.227546412113238,ZSC
FR4301316,Plateau du Lizon,20.755692564513534,ZSC
FR4301331,"Vallées et côtes de la Bienne, du Tacon et du Flumen",175.83118081584118,ZSC
FR4301328,Entrcôtes du milieu - Mallvaux,19.923178206013315,ZSC
FR9301556,Massif du Lauvet d'Ilonse et des Quatre Cantons - Dome de Barrot - Gorges du Cians,150.705254594829,ZSC
FR9301562,Sites à Spéléomantes de Roquebillière,4.165455575775068,ZSC
FR9301564,Gorges de la Vésubie et du Var - Mont Vial - Mont Férion,20.902799123289906,ZSC
FR9301566,Sites à chauves-souris de Breil-sur-Roya,24.973664533342127,ZSC
FR9301622,La plaine et le massif des Maures,342.6405963325874,ZSC
FR9301625,Forêt de Palayson - bois du Rouet,51.57942923921839,ZSC
FR9301518,Gorges de la Méouge,7.134823608057144,ZSC
FR9301563,Brec d'Utelle,39.46877994142862,ZSC
FR7300827,Vallée de l'Aston,149.61541455335515,ZSC
FR8302022,"Massif forestier des Prieurés : Moladier, Bagnolet et Messarges",29.407753127395445,ZSC
FR9301592,Camargue,1134.485642876698,ZSC
FR9301597,Marais et zones humides liés à l'étang de Berre,15.599309198834263,ZSC
FR9301526,La Tour des Sagnes - Vallon des Terres Pleines - Orrenaye,50.588043280948014,ZSC
FR9301559,Le Mercantour,679.4805910236613,ZSC
FR9301571,Rivière et gorges du Loup,36.19994697388101,ZSC
FR7200698,Carrières de Cénac,0.22627712241136286,ZSC
FR7401135,Tourbière de la source du ruisseau des Dauges,6.464062694790516,ZSC
FR7401137,Pelouses et landes serpentinicoles du sud de la Haute Vienne,2.5960818790011575,ZSC
FR8301014,Etangs de Sologne bourbonnaise,4.690302854260079,ZSC
FR8301065,Vallées et côteaux thermophiles de la région de Maurs,1.1891728150043028,ZSC
FR8301088,Haute vallée du Lignon,8.097265064476726,ZSC
FR8301067,Vallées et gîtes de la Sianne et du bas Alagnon,60.462060109547245,ZSC
FR1100798,La Bassée,14.029513416553309,ZSC
FR1102006,"Bois des réserves, des usages et de Montgé",8.629019396832621,ZSC
FR1102007,Rivière du Vannetin,0.6329970589598799,ZSC
FR1102015,Sites chiroptères du Vexin français,0.22298452671567676,ZSC
FR2300126,Boucles de la Seine Amont d'Amfreville à Gaillon,20.993434389806083,ZSC
FR2300152,Vallée de l'Epte,9.381821086657572,ZSC
FR2302005,L'Abbaye de Jumièges,0.0007401587163614436,ZSC
FR2302006,Iles et berges de la Seine en Seine-Maritime,2.3647299889317925,ZSC
FR2302007,Iles et berges de la Seine dans l'Eure,3.2693439687814894,ZSC
FR2302009,Le Haut Bassin de la Calonne,7.795436866066547,ZSC
FR2400552,Vallée de l'Eure de Maintenon à Anet et vallons affluents,7.508281405699928,ZSC
FR8201685,"Pelouses, landes, falaises et forêts de la Montagne d'Aucelon",14.749412375112922,ZSC
FR8301025,Forêt des Colettes,7.6243562946358505,ZSC
FR9301497,Plateau d'Emparis - Goleon,74.39028007422023,ZSC
FR9301498,Combeynot - Lautaret - Ecrins,99.24342846644151,ZSC
FR9301499,Clarée,256.80693635681786,ZSC
FR9301505,Vallon des Bans - Vallée du Fournel,88.22833652612935,ZSC
FR9301552,Adret de Pra Gaze,1.0843151937886717,ZSC
FR9301560,Mont Chajol,14.2664744136664,ZSC
FR9302005,La Bendola,10.629244795722698,ZSC
FR9301627,Embouchure de l'Argens,13.798563125394622,ZSC
FR9301519,Le Buech,24.26261124681533,ZSC
FR8302008,Carrière de Solignac,2.2012105128642516,ZSC
FR8302007,Grotte de la Denise,0.5770977797780894,ZSC
FR8201778,"Landes, prairies et habitats rocheux du massif du Mont Thabor",47.89816845456851,ZSC
FR8201708,Mont de Grange,12.545459530151737,ZSC
FR7200800,Caves de Nérac,0.01290513000233314,ZSC
FR3100512,"39 Hautes vallées de la Solre, de la Thure de la Hante et leurs versants boisés et bocagers SPN n° 512",2.4669401906583492,ZSC
FR3100507,Forêts de Raismes / Saint Amand / Wallers et Marchiennes et plaine alluviale de la Scarpe,19.368349377785016,ZSC
FR3100475,Dunes flandriennes décalcifiées de Ghyvelde,1.9372202055564705,ZSC
FR2502012,"Coteaux calcaires et anciennes carrières de La Meauffe, Cavigny et Airel",0.4484951095873276,ZSC
FR2500090,Marais arrière-littoraux du Bessin,3.6003788338527074,ZSC
FR2500084,Récifs et landes de la Hague,91.77696305238392,ZSC
FR2500083,Massif dunaire de Héauville à Vauville,7.520676948002848,ZSC
FR2500080,Littoral Ouest du Cotentin de Bréhal à Pirou,33.75259888180204,ZSC
FR2200566,Coteaux de la vallée de l'Automne,6.222955501903325,ZSC
FR1102005,Rivières du Loing et du Lunain,3.998888171048676,ZSC
FR1102004,Rivière du Dragon,0.2426561868411093,ZSC
FR8201653,"Basse vallée de l'Ain, confluence Ain-Rhône",34.09397914252897,ZSC
FR8201638,"Milieux alluviaux et aquatiques du fleuve Rhône, de Jons à Anthon",3.8441574604947295,ZSC
FR9301594,Les Alpilles,173.3441969083842,ZSC
FR9301561,Marguareis - La Brigue - Fontan - Saorge,63.26513071678538,ZSC
FR9301524,Haute Ubaye - Massif du Chambeyron,140.37053603709748,ZSC
FR9301511,Dévoluy - Durbon - Charance - Champsaur,355.29803781819993,ZSC
FR9301504,Haut Guil - Mont Viso - Val Preveyre,188.32926993555108,ZSC
FR9301503,Rochebrune - Izoard - Vallée de la Cerveyrette,268.01423834980034,ZSC
FR2100251,Pelouses et forêts du Barséquanais,3.175172475213333,ZSC
FR2100261,Pelouses submontagnardes du plateau de Langres,0.2926271353294198,ZSC
FR2100262,Pelouses de la barbarie à Savigny-sur-Ardres,1.0581559771469613,ZSC
FR2100268,Landes et mares de sezanne et de vindey,0.969554225357573,ZSC
FR2100283,Le Marais de Saint-Gond,17.43782780309117,ZSC
FR2100345,Ruisseaux de Pressigny et de la Ferme d'Aillaux,6.33008075274723,ZSC
FR2300121,Estuaire de la Seine,113.41673260386878,ZSC
FR2300139,Littoral Cauchois,63.030324854942755,ZSC
FR2400523,Vallée de l'Essonne et vallons voisins,8.368651206526524,ZSC
FR2400531,Ilots de marais et coteaux calcaires au nord-ouest de la Champagne Berrichone,3.7551674343105335,ZSC
FR2400537,Vallée de l'Indre,21.472075977253184,ZSC
FR2500108,Bois et coteaux à l'ouest de Mortagne-au-Perche,0.36368579703784576,ZSC
FR2500109,Bois et coteaux calcaires sous Bellême,1.0505946056235211,ZSC
FR2500117,Bassin de la Souleuvre,56.34484059989387,ZSC
FR2502015,Vallée du Sarthon et affluents,52.55287735700314,ZSC
FR2600993,Étangs à Cistude d'Europe du Charolais,5.121223047734072,ZSC
FR2600996,Marais alcalin et prairies humides de Baon,0.20651628094705665,ZSC
FR2601013,Forêt de Citeaux et environs,132.80133702600543,ZSC
FR4301306,Bresse jurassienne,94.7695511765388,ZSC
FR4301330,Complexe des Sept Lacs du Jura,21.618683750523644,ZSC
FR5200626,"Marais du Mès, baie et dunes de Pont-Mahé, étang du Pont de Fer",26.868675921835973,ZSC
FR7200663,Vallée de la Nizonne,33.912686719165364,ZSC
FR7200673,Grottes d'Azerat,4.628554322484546,ZSC
FR7200690,Réseau hydrographique de l'Engranne,6.333593381999566,ZSC
FR7200699,Grottes du Trou Noir,1.7900759852212564,ZSC
FR7200705,Carrières souterraines de Villegouge,9.612248325967379,ZSC
FR7200795,Tunnel de Saint-Amand-de-Coly,0.6284624511678735,ZSC
FR7200803,Réseau hydrographique du Gestas,4.035350059916683,ZSC
FR7300889,Vallée de l'Adour,26.93871962537635,ZSC
FR7300921,"Gabizos (et vallée d'Arrens, versant sud-est du Gabizos)",29.964821091493846,ZSC
FR7300922,Gaves de Pau et de Cauterets (et gorge de Cauterets),4.814687880601275,ZSC
FR7300931,Lac Bleu Léviste,69.42436190895604,ZSC
FR7302002,Cavités et coteaux associés en Quercy-Gascogne,11.030211281170432,ZSC
FR8201705,Massif du Bargy,38.474430177088166,ZSC
FR8201738,Plaine de bourg d'Oisans,34.72940219193093,ZSC
FR8201741,Ubacs du charmant Som et des gorges du Guiers mort,23.289581552792452,ZSC
FR8201743,La Bourne,28.04908598779265,ZSC
FR8201753,"forets, landes et prairies de fauche des versants du col d'ornon",48.14527593289679,ZSC
FR8301019,Monts de la Madeleine,2.6637151403234904,ZSC
FR8301021,Forêt de Troncais,12.999697378098674,ZSC
FR8301051,Vallées et piémonts du nord Forez,4.646455848283492,ZSC
FR8301060,Zones humides de la région de Riom-es-Montagne,7.692219194545281,ZSC
FR8301074,Val d'Allier / Vieille-Brioude / Langeac,29.285704062224884,ZSC
FR8301086,Sucs du Velay-Meygal,2.1681728220226972,ZSC
FR8302005,"Gîtes à chauves-souris, 'Contreforts et Montagne Bourbonnaise'",19.44292642653386,ZSC
FR8302011,Tunnel SNCF du Chavanon,5.451619398305894,ZSC
FR9101398,Forêt de Valbonne,50.519616863141046,ZSC
FR2100281,Marais de Villechétif,1.3149089235767368,ZSC
FR8201686,"Pelouses, forêts et grottes du massif de Saoû",23.55982828458374,ZSC
FR8201727,L'Isle Crémieu,136.32480696923267,ZSC
FR8201735,"Landes, tourbières et habitats rocheux du massif du Taillefer",36.97272997729977,ZSC
FR8201736,"Marais à Laiche bicolore, prairies de fauche et habitats rocheux du Vallon du Ferrand et du Plateau d'Emparis",24.121550183820112,ZSC
FR8201745,"Pelouses, forêts remarquables et habitats rocheux du Plateau du Sornin",13.116341576375246,ZSC
FR8201749,"Milieux alluviaux et aquatiques de l'île de la Platière
",9.371222381765001,ZSC
FR8201751,Massif de la Muzelle en Oisans - Parc des Ecrins,168.95757984071153,ZSC
FR8301082,Lacs d'Espalem et de Lorlanges,0.673457730489969,ZSC
FR1100812,L'Yerres de sa source a Chaumes-en-Brie,0.18377714444936114,ZSC
FR2100322,Val de la Joux et la Vouette à Roches-sur-Rognon,3.263774792813222,ZSC
FR2200348,Vallée de l'Authie,7.395993402919775,ZSC
FR2200396,Tourbière et coteaux de Cessières Montbavin,6.786419665208504,ZSC
FR2302012,Les étangs et mares des forêts de Breteuil et Conches,1.2108478305385824,ZSC
FR3100477,"Falaises et pelouses du Cap Blanc Nez, du Mont d'Hubert, des Noires Mottes, du Fond de la Forge et du Mont de Couples",7.280670284899177,ZSC
FR3100478,"Falaises du Cran aux Oeufs et du Cap Gris-Nez, Dunes du Chatelet, Marais de Tardinghen et Dunes de Wissant",10.580898994931962,ZSC
FR3100479,"Falaises et dunes de Wimereux, estuaire et basse vallée de la Slack, Garenne et Communal d'Ambleteuse",4.105329918516534,ZSC
FR3100480,"Estuaire de la Canche, dunes picardes plaquées sur l'ancienne falaise, forêt d'Hardelot et falaise d'Equihen",16.642643594337883,ZSC
FR3100481,Dunes et marais arrière-littoraux de la Plaine Maritime Picarde,10.21231776382791,ZSC
FR3100482,"Estuaire, dunes de l'Authie, Mollières de Berck et prairies humides arrière-littorales",1.9311299857033126,ZSC
FR3100483,Coteau de Dannes et de Camiers,0.9657027624431456,ZSC
FR3100485,Pelouses et bois neutrocalcicoles des cuestas du Boulonnais et du Pays de Licques et forêt de Guines,6.610543365725587,ZSC
FR3100487,"Pelouses, bois acides à neutro-calcicoles, landes nord-atlantiques du plateau d'Helfaut et système alluvial de la moyenne vallée de l'Aa",3.8904614489776534,ZSC
FR3100488,Coteau de la Montagne d'Acquin et pelouses du Val de Lumbres,0.6795940692596485,ZSC
FR3100489,"Pelouses, bois, forêts neutrocalcicoles et système alluvial de la moyenne vallée de l'Authie",1.149778758316305,ZSC
FR3100491,"Landes, mares et bois acides du plateau de Sorrus/St Josse, prairies alluviales et bois tourbeux en aval de Montreuil  (62)",0.6045397455091537,ZSC
FR3100492,Prairies et marais tourbeux de la basse vallée de l'Authie,3.070065875674809,ZSC
FR3100494,Prairies et marais tourbeux de Guines,1.392745130787255,ZSC
FR3100495,"Prairies, marais tourbeux, forêts et bois de la cuvette audomaroise et de ses versants",5.634243975467387,ZSC
FR3100498,Forêt de Tournehem et pelouses de la Cuesta du Pays de Licques,4.42980400999876,ZSC
FR3102001,Marais de la grenouillère (62),0.16615016059350715,ZSC
FR4201803,Val de Villé et ried de la Schernetz,20.46322625765617,ZSC
FR4301283,Vallons de la Drésine et de la Bonavette,13.276844275988562,ZSC
FR4301346,Plateau des mille étangs,205.5525604873191,ZSC
FR7200669,Vallon de la Sandonie,6.71962878821245,ZSC
FR7200693,Vallée du Ciron,33.796070742381545,ZSC
FR7300897,Vallée et coteaux de la Lauze,53.98787956111092,ZSC
FR7200805,Réseau hydrographique des Jalles de Saint-Médard et d'Eysines,9.640687680087902,ZSC
FR7200779,Coteaux de Castetpugon; de Cadillon et de Lembeye,2.2040734885872206,ZSC
FR7200729,Coteaux de la vallée de la Lémance,2.30161625807647,ZSC
FR8201642,Plateau du Retord et chaîne du Grand Colombier,36.2279111808971,ZSC
FR8201702,Plateau de Beauregard,4.1255757090033836,ZSC
FR8301033,Plaine des Varennes,8.576483351762471,ZSC
FR8202008,Vallons et combes du Pilat rhodanien,12.029240723400951,ZSC
FR8201765,Milieux alluviaux et aquatiques de la Loire,37.26165371692543,ZSC
FR8201758,"Lignon,Vizezy, Anzon et leurs affluents",23.87805389120671,ZSC
FR8201756,Parties sommitales du Forez et hautes chaumes,61.49193180173427,ZSC
FR8201755,Etangs du Forez,1.153150922384962,ZSC
FR8201733,"Cembraie, pelouses, lacs et tourbières de Belledonne, de Chamrousse au Grand Colon",26.622033198911808,ZSC
FR8201715,Vallée de l'Arve,7.573422256323995,ZSC
FR9301578,La Sorgues et l'Auzon,25.54827516300052,ZSC
FR9102010,Sites à chiroptères des Pyrénées orientales,24.370324076754162,ZSC
FR7200708,Lagunes de Saint-Magne et Louchats,2.142558867174601,ZSC
FR7200675,Grotte de Saint-Sulpice d'Eymet,0.6879288505956531,ZSC
FR7200665,"Coteaux calcaires de Proissans, Sainte-Nathalène et Saint-Vincent-le-Paluel",4.276615990930756,ZSC
FR7200771,Coteaux du Tursan,9.9602696916195,ZSC
FR7200786,La Nive,94.71180617383187,ZSC
FR7200797,Réseau hydrographique du Gat Mort et du Saucats,14.001679826797556,ZSC
FR7200808,Carrière de Lanquais - Les Roques,2.688247517940317,ZSC
FR8201682,Rebord méridional du Vercors,47.234924533406854,ZSC
FR8201692,sources et habitats rocheux de la vernaison et des goulets de combe laval et du vallon de sainte-marie,23.38795805650244,ZSC
FR8201726,"Étangs, landes, vallons tourbeux humides et ruisseaux à écrevisses de Chambaran",24.798993295159317,ZSC
FR8301091,Dore et affluents,42.993823346623884,ZSC
FR8302032,Affluents rive droite de la Truyère amont,21.978090769449146,ZSC
FR2100299,Forêts de la vallée de la Semoy a Thilay et Hautes-rivières,9.522918779753713,ZSC
FR9101371,Massif de l'Aigoual et du Lingas,105.46488507750514,ZSC
FR8302041,Perimetre Vallees Cere Jordanne,2.023591433358321,ZSC
FR8302039,Rivières à Moules perlières du bassin de la Dolore,3.6078380332911886,ZSC
FR8302036,Rivières de la Montagne Bourbonnaise,4.536684017825462,ZSC
FR8302034,Vallées de l'Allanche et du Haut Alagnon,15.69570759842118,ZSC
FR8302035,Entre Sumène et Mars,7.255439509036036,ZSC
FR8302033,Affluents de la Cère en Chataigneraie,2.044890473161374,ZSC
FR8301049,Comté d'Auvergne et Puy Saint-Romain,9.637969197180025,ZSC
FR8301045,Bois noirs,6.834898865993905,ZSC
FR8301038,Val d'Allier - Alagnon,24.194334901188572,ZSC
FR8202003,Massif de la Lauzière,100.52249900677913,ZSC
FR8201777,Adrets de Tarentaise,9.83161247262478,ZSC
FR8201658,Vallée de l'Eyrieux et de ses affluents,203.05030364292472,ZSC
FR7401122,Ruisseaux de la région de Neuvic,1.4949752853375382,ZSC
FR7200760,Massif de la Rhune et de Choldocogagna,53.847232367387996,ZSC
FR7200741,La Gélise,37.84751800355949,ZSC
FR7200700,La Garonne,66.84227159133005,ZSC
